Observation id,Observation date,Description,Media file,Total length,FPS,number of ants,brood or not,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
qi_cam54_exp3_a3_4wp,2023-09-14 20:58:34,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wp,pp,sting,,,STATE,48.406,50.664,2.258,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,bb,meet,,,POINT,52.622,52.622,NA,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,oo,meet,,,POINT,53.161,53.161,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pp,meet,,,POINT,55.401,55.401,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pb,meet,,,POINT,55.432,55.432,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pp,sting,,,STATE,56.156,104.154,47.998,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,go,meet,,,POINT,56.254,56.254,NA,,
qi_cam54_exp3_a3_4n,2023-09-14 20:57:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,n,No focal subject,intruder,,,POINT,57.653,57.653,NA,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,pb,meet,,,POINT,61.376,61.376,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,oo,meet,,,POINT,61.758,61.758,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,bb,meet,,,POINT,62.013,62.013,NA,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,bb,meet,,,POINT,62.376,62.376,NA,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,pb,meet,,,POINT,62.406,62.406,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,bb,sting,,,STATE,62.762,76.267,13.505,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,go,meet,,,POINT,65.404,65.404,NA,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,No focal subject,intruder,,,POINT,66.414,66.414,NA,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,bb,meet,,,POINT,67.401,67.401,NA,,
qi_cam54_exp3_a3_4wp,2023-09-14 20:58:34,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wp,pb,meet,,,POINT,69.243,69.243,NA,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,bb,meet,,,POINT,70.122,70.122,NA,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,bb,sting,,,STATE,70.873,93.876,23.003,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,pp,meet,,,POINT,71.135,71.135,NA,,
qi_cam54_exp3_a3_4n,2023-09-14 20:57:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,n,pb,meet,,,POINT,71.641,71.641,NA,,
qi_cam54_exp3_a3_4n,2023-09-14 20:57:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,n,pp,meet,,,POINT,73.656,73.656,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pb,meet,,,POINT,78.434,78.434,NA,,
qi_cam54_exp3_a3_4n,2023-09-14 20:57:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,n,bb,meet,,,POINT,80.628,80.628,NA,,
qi_cam54_exp3_a3_4wp,2023-09-14 20:58:34,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wp,pg,meet,,,POINT,81.990,81.990,NA,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,pp,meet,,,POINT,82.387,82.387,NA,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,pg,meet,,,POINT,83.662,83.662,NA,,
qi_cam54_exp3_a3_4n,2023-09-14 20:57:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,n,pb,meet,,,POINT,86.656,86.656,NA,,
qi_cam54_exp3_a3_4wp,2023-09-14 20:58:34,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wp,pb,meet,,,POINT,88.000,88.000,NA,,
qi_cam54_exp3_a3_4wp,2023-09-14 20:58:34,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wp,pb,sting,,,STATE,89.490,90.243,0.753,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,go,meet,,,POINT,90.908,90.908,NA,,
qi_cam54_exp3_a3_4n,2023-09-14 20:57:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,n,bb,meet,,,POINT,92.628,92.628,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,oo,meet,,,POINT,94.760,94.760,NA,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,pg,meet,,,POINT,97.903,97.903,NA,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,pg,meet,,,POINT,99.915,99.915,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,bo,meet,,,POINT,101.764,101.764,NA,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,oo,sting,,,STATE,102.161,128.411,26.250,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,bb,meet,,,POINT,102.404,102.404,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,bo,sting,,,STATE,105.511,115.264,9.753,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,gb,meet,,,POINT,106.415,106.415,NA,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,bb,meet,,,POINT,106.624,106.624,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pp,meet,,,POINT,109.412,109.412,NA,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,go,meet,,,POINT,109.416,109.416,NA,,
qi_cam54_exp3_a3_4wp,2023-09-14 20:58:34,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wp,pb,meet,,,POINT,110.498,110.498,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pp,sting,,,STATE,111.912,147.658,35.746,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,pb,meet,,,POINT,114.873,114.873,NA,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,oo,meet,,,POINT,119.383,119.383,NA,,
qi_cam54_exp3_a3_4n,2023-09-14 20:57:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,n,pb,meet,,,POINT,120.903,120.903,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,bo,meet,,,POINT,121.267,121.267,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,bo,sting,,,STATE,123.513,133.258,9.745,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,bb,meet,,,POINT,124.376,124.376,NA,,
qi_cam54_exp3_a3_4n,2023-09-14 20:57:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,n,pp,meet,,,POINT,131.906,131.906,NA,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,go,meet,,,POINT,131.909,131.909,NA,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,oo,meet,,,POINT,136.377,136.377,NA,,
qi_cam54_exp3_a3_4n,2023-09-14 20:57:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,n,pb,meet,,,POINT,141.903,141.903,NA,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,bb,meet,,,POINT,143.404,143.404,NA,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,oo,meet,,,POINT,146.383,146.383,NA,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,pp,meet,,,POINT,151.901,151.901,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,go,meet,,,POINT,152.008,152.008,NA,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,pb,meet,,,POINT,152.373,152.373,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pb,meet,,,POINT,153.184,153.184,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pb,sting,,,STATE,153.934,159.932,5.998,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,pp,sting,,,STATE,154.154,158.654,4.500,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pp,meet,,,POINT,155.906,155.906,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pp,sting,,,STATE,156.410,159.160,2.750,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,gb,meet,,,POINT,156.415,156.415,NA,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,oo,meet,,,POINT,156.904,156.904,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,bb,meet,,,POINT,158.513,158.513,NA,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,bb,meet,,,POINT,163.873,163.873,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pb,meet,,,POINT,166.434,166.434,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,bb,meet,,,POINT,169.513,169.513,NA,,
qi_cam54_exp3_a3_4n,2023-09-14 20:57:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,n,bb,meet,,,POINT,169.628,169.628,NA,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,gb,meet,,,POINT,171.406,171.406,NA,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,pg,meet,,,POINT,172.901,172.901,NA,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,pp,meet,,,POINT,175.154,175.154,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pb,meet,,,POINT,175.174,175.174,NA,,
qi_cam54_exp3_a3_4wl,2023-09-14 20:58:08,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wl,bb,meet,,,POINT,175.873,175.873,NA,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,oo,meet,,,POINT,177.373,177.373,NA,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,go,meet,,,POINT,179.406,179.406,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,bo,meet,,,POINT,183.009,183.009,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pg,meet,,,POINT,184.014,184.014,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,oo,meet,,,POINT,184.764,184.764,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pp,meet,,,POINT,184.902,184.902,NA,,
qi_cam54_exp3_a3_8n,2023-09-14 20:58:57,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,n,pg,meet,,,POINT,185.657,185.657,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pp,sting,,,STATE,185.904,186.404,0.500,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,go,meet,,,POINT,189.661,189.661,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pp,meet,,,POINT,191.908,191.908,NA,,
qi_cam54_exp3_a3_4wp,2023-09-14 20:58:34,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wp,pb,meet,,,POINT,192.245,192.245,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pp,sting,,,STATE,193.158,193.908,0.750,,
qi_cam54_exp3_a3_4wp,2023-09-14 20:58:34,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wp,pb,sting,,,STATE,193.745,195.998,2.253,,
qi_cam54_exp3_a3_8wl,2023-09-14 20:59:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wl,pb,meet,,,POINT,194.651,194.651,NA,,
qi_cam54_exp3_a3_4wp,2023-09-14 20:58:34,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,4,wp,pg,meet,,,POINT,195.250,195.250,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,pg,meet,,,POINT,196.260,196.260,NA,,
qi_cam54_exp3_a3_8wp,2023-09-14 20:59:40,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam54exp3after3t202301071642_20230107_164152.mp4,1495.160,25.0,8,wp,bb,meet,,,POINT,198.009,198.009,NA,,
