Observation id,Observation date,Description,Media file,Total length,FPS,number of ants,brood or not,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,No focal subject,intruder,,,POINT,46.403,46.403,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,pp,meet,,,POINT,46.403,46.403,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,go,meet,,,POINT,48.530,48.530,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,pp,sting,,,STATE,50.154,72.901,22.747,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,go,meet,,,POINT,50.156,50.156,NA,,
qi_cam42_exp3_a2_4wl,2023-09-06 10:05:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wl,pb,meet,,,POINT,51.012,51.012,NA,,
qi_cam42_exp3_a2_4wl,2023-09-06 10:05:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wl,pb,sting,,,STATE,51.012,61.763,10.751,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,gb,meet,,,POINT,53.783,53.783,NA,,
qi_cam42_exp3_a2_4wp,2023-09-06 10:05:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wp,No focal subject,intruder,,,POINT,53.902,53.902,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,pp,meet,,,POINT,55.404,55.404,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,oo,meet,,,POINT,56.284,56.284,NA,,
qi_cam42_exp3_a2_4n,2023-09-06 10:04:07,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,n,pp,meet,,,POINT,56.653,56.653,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,pb,meet,,,POINT,57.031,57.031,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,oo,sting,,,STATE,57.034,69.039,12.005,,
qi_cam42_exp3_a2_4n,2023-09-06 10:04:07,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,n,bb,meet,,,POINT,57.901,57.901,NA,,
qi_cam42_exp3_a2_4wl,2023-09-06 10:05:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wl,pp,meet,,,POINT,61.651,61.651,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,gb,meet,,,POINT,63.655,63.655,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,gb,sting,,,STATE,64.410,65.168,0.758,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,go,meet,,,POINT,64.530,64.530,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,No focal subject,intruder,,,POINT,65.653,65.653,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,pp,meet,,,POINT,65.653,65.653,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,pp,sting,,,STATE,65.653,68.662,3.009,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,gb,meet,,,POINT,65.653,65.653,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,pb,meet,,,POINT,66.782,66.782,NA,,
qi_cam42_exp3_a2_4wl,2023-09-06 10:05:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wl,pg,meet,,,POINT,67.264,67.264,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,bb,meet,,,POINT,68.281,68.281,NA,,
qi_cam42_exp3_a2_4n,2023-09-06 10:04:07,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,n,bb,meet,,,POINT,69.405,69.405,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,pb,meet,,,POINT,70.061,70.061,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,pb,sting,,,STATE,72.782,81.780,8.998,,
qi_cam42_exp3_a2_4wp,2023-09-06 10:05:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wp,pb,meet,,,POINT,73.281,73.281,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,pp,meet,,,POINT,73.904,73.904,NA,,
qi_cam42_exp3_a2_4wp,2023-09-06 10:05:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wp,pb,sting,,,STATE,74.275,76.776,2.501,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,bb,sting,,,STATE,74.276,83.286,9.010,,
qi_cam42_exp3_a2_4wp,2023-09-06 10:05:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wp,bb,meet,,,POINT,77.216,77.216,NA,,
qi_cam42_exp3_a2_4wl,2023-09-06 10:05:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wl,pb,meet,,,POINT,77.260,77.260,NA,,
qi_cam42_exp3_a2_4wl,2023-09-06 10:05:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wl,pb,sting,,,STATE,78.012,87.014,9.002,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,pb,meet,,,POINT,79.322,79.322,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,go,meet,,,POINT,80.537,80.537,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,gb,meet,,,POINT,80.560,80.560,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,bo,meet,,,POINT,80.781,80.781,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,gb,sting,,,STATE,81.575,86.062,4.487,,
qi_cam42_exp3_a2_4wp,2023-09-06 10:05:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wp,pg,meet,,,POINT,81.654,81.654,NA,,
qi_cam42_exp3_a2_4wp,2023-09-06 10:05:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wp,pb,meet,,,POINT,82.779,82.779,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,gb,meet,,,POINT,83.535,83.535,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,pp,meet,,,POINT,83.652,83.652,NA,,
qi_cam42_exp3_a2_4n,2023-09-06 10:04:07,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,n,pp,meet,,,POINT,86.653,86.653,NA,,
qi_cam42_exp3_a2_4n,2023-09-06 10:04:07,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,n,bb,meet,,,POINT,87.405,87.405,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,pg,meet,,,POINT,87.867,87.867,NA,,
qi_cam42_exp3_a2_4n,2023-09-06 10:04:07,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,n,pb,meet,,,POINT,93.153,93.153,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,pp,meet,,,POINT,95.656,95.656,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,bo,meet,,,POINT,95.852,95.852,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,gb,meet,,,POINT,97.528,97.528,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,pb,meet,,,POINT,98.065,98.065,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,go,meet,,,POINT,98.537,98.537,NA,,
qi_cam42_exp3_a2_4wl,2023-09-06 10:05:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wl,pp,meet,,,POINT,98.902,98.902,NA,,
qi_cam42_exp3_a2_4wl,2023-09-06 10:05:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wl,bb,meet,,,POINT,99.763,99.763,NA,,
qi_cam42_exp3_a2_4wp,2023-09-06 10:05:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wp,pb,meet,,,POINT,99.779,99.779,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,pp,meet,,,POINT,100.654,100.654,NA,,
qi_cam42_exp3_a2_4wl,2023-09-06 10:05:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wl,bb,sting,,,STATE,101.263,105.021,3.758,,
qi_cam42_exp3_a2_4wl,2023-09-06 10:05:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wl,pb,meet,,,POINT,104.012,104.012,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,bb,meet,,,POINT,104.281,104.281,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,pb,meet,,,POINT,104.320,104.320,NA,,
qi_cam42_exp3_a2_4wl,2023-09-06 10:05:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wl,pb,sting,,,STATE,104.763,129.512,24.749,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,gb,meet,,,POINT,105.074,105.074,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,pb,sting,,,STATE,105.815,113.317,7.502,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,pp,meet,,,POINT,106.158,106.158,NA,,
qi_cam42_exp3_a2_4wp,2023-09-06 10:05:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wp,pb,meet,,,POINT,106.545,106.545,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,gb,sting,,,STATE,107.279,120.037,12.758,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,pg,meet,,,POINT,107.317,107.317,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,gb,meet,,,POINT,107.658,107.658,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,pp,meet,,,POINT,108.650,108.650,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,bb,meet,,,POINT,109.357,109.357,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,pp,meet,,,POINT,109.904,109.904,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,bb,sting,,,STATE,111.037,114.037,3.000,,
qi_cam42_exp3_a2_4wp,2023-09-06 10:05:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wp,pb,meet,,,POINT,113.785,113.785,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,oo,meet,,,POINT,115.784,115.784,NA,,
qi_cam42_exp3_a2_4n,2023-09-06 10:04:07,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,n,pg,meet,,,POINT,116.655,116.655,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,gb,meet,,,POINT,118.068,118.068,NA,,
qi_cam42_exp3_a2_4n,2023-09-06 10:04:07,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,n,bb,meet,,,POINT,121.658,121.658,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,oo,meet,,,POINT,121.982,121.982,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,go,meet,,,POINT,122.654,122.654,NA,,
qi_cam42_exp3_a2_4wp,2023-09-06 10:05:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wp,pb,meet,,,POINT,123.530,123.530,NA,,
qi_cam42_exp3_a2_4wp,2023-09-06 10:05:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wp,pb,sting,,,STATE,124.539,127.539,3.000,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,bb,meet,,,POINT,126.354,126.354,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,gb,meet,,,POINT,126.779,126.779,NA,,
qi_cam42_exp3_a2_4wp,2023-09-06 10:05:18,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wp,pg,meet,,,POINT,133.413,133.413,NA,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,gb,sting,,,STATE,133.530,138.779,5.249,,
qi_cam42_exp3_a2_8n,2023-09-06 10:05:33,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,n,oo,sting,,,STATE,133.776,146.529,12.753,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,go,meet,,,POINT,133.987,133.987,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,oo,meet,,,POINT,134.727,134.727,NA,,
qi_cam42_exp3_a2_4wl,2023-09-06 10:05:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,4,wl,bb,meet,,,POINT,137.012,137.012,NA,,
qi_cam42_exp3_a2_8wl,2023-09-06 10:05:49,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wl,pb,meet,,,POINT,137.065,137.065,NA,,
qi_cam42_exp3_a2_8wp,2023-09-06 10:06:09,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam42exp3after2t202301071514_20230107_151328.mp4,1455.000,25.0,8,wp,go,sting,,,STATE,138.480,152.477,13.997,,
