Observation id,Observation date,Description,Media file,Total length,FPS,number of ants,brood or not,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pg,sting,,,STATE,60.500,66.500,6.000,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,pb,sting,,,STATE,61.258,71.760,10.502,,
qi_cam61_exp3_a2_4n,2023-09-24 17:07:06,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,n,bo,meet,,,POINT,62.031,62.031,NA,,
qi_cam61_exp3_a2_4n,2023-09-24 17:07:06,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,n,oo,meet,,,POINT,62.307,62.307,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,No focal subject,intruder,,,POINT,63.157,63.157,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,gb,meet,,,POINT,64.995,64.995,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,gb,sting,,,STATE,66.497,74.000,7.503,,
qi_cam61_exp3_a2_4n,2023-09-24 17:07:06,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,n,gb,meet,,,POINT,66.908,66.908,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pb,meet,,,POINT,67.503,67.503,NA,,
qi_cam61_exp3_a2_4wp,2023-09-24 17:08:27,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wp,oo,meet,,,POINT,67.599,67.599,NA,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,go,meet,,,POINT,67.656,67.656,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pp,meet,,,POINT,70.904,70.904,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pb,sting,,,STATE,71.250,87.753,16.503,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,gb,meet,,,POINT,71.404,71.404,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pp,sting,,,STATE,71.651,79.906,8.255,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,pb,meet,,,POINT,72.406,72.406,NA,,
qi_cam61_exp3_a2_4n,2023-09-24 17:07:06,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,n,oo,meet,,,POINT,73.311,73.311,NA,,
qi_cam61_exp3_a2_4wp,2023-09-24 17:08:27,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wp,gb,meet,,,POINT,74.657,74.657,NA,,
qi_cam61_exp3_a2_4wp,2023-09-24 17:08:27,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wp,gb,sting,,,STATE,76.910,79.910,3.000,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,bb,meet,,,POINT,77.495,77.495,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,bo,meet,,,POINT,77.894,77.894,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pg,meet,,,POINT,79.495,79.495,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,bb,sting,,,STATE,79.745,85.745,6.000,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,oo,meet,,,POINT,80.015,80.015,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pg,sting,,,STATE,80.253,101.253,21.000,,
qi_cam61_exp3_a2_4wp,2023-09-24 17:08:27,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wp,oo,meet,,,POINT,80.340,80.340,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,go,meet,,,POINT,80.411,80.411,NA,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,bb,meet,,,POINT,80.502,80.502,NA,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,bb,sting,,,STATE,82.005,100.760,18.755,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,bo,meet,,,POINT,82.151,82.151,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,gb,meet,,,POINT,84.503,84.503,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,oo,meet,,,POINT,85.359,85.359,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,gb,sting,,,STATE,85.995,92.750,6.755,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,oo,meet,,,POINT,87.505,87.505,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,bo,meet,,,POINT,87.898,87.898,NA,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,pg,meet,,,POINT,89.901,89.901,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,go,meet,,,POINT,90.151,90.151,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pp,meet,,,POINT,91.159,91.159,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pp,sting,,,STATE,91.904,99.411,7.507,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,go,meet,,,POINT,93.901,93.901,NA,,
qi_cam61_exp3_a2_4wp,2023-09-24 17:08:27,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wp,gb,meet,,,POINT,96.657,96.657,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,bb,meet,,,POINT,97.253,97.253,NA,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,gb,meet,,,POINT,98.507,98.507,NA,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,oo,meet,,,POINT,98.654,98.654,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,bb,sting,,,STATE,98.747,137.747,39.000,,
qi_cam61_exp3_a2_4n,2023-09-24 17:07:06,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,n,go,meet,,,POINT,99.417,99.417,NA,,
qi_cam61_exp3_a2_4n,2023-09-24 17:07:06,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,n,gb,meet,,,POINT,100.159,100.159,NA,,
qi_cam61_exp3_a2_4wp,2023-09-24 17:08:27,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wp,gb,sting,,,STATE,100.404,170.901,70.497,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,gb,meet,,,POINT,101.160,101.160,NA,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,gb,sting,,,STATE,101.502,111.265,9.763,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,go,meet,,,POINT,102.154,102.154,NA,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,oo,meet,,,POINT,102.502,102.502,NA,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,oo,sting,,,STATE,104.010,118.015,14.005,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,oo,meet,,,POINT,104.104,104.104,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,go,meet,,,POINT,107.172,107.172,NA,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,pg,meet,,,POINT,107.911,107.911,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,bo,meet,,,POINT,108.388,108.388,NA,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,bo,meet,,,POINT,110.654,110.654,NA,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,go,meet,,,POINT,111.007,111.007,NA,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,go,sting,,,STATE,114.757,117.010,2.253,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,gb,meet,,,POINT,114.909,114.909,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pg,meet,,,POINT,117.497,117.497,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pg,sting,,,STATE,117.497,126.000,8.503,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,bb,meet,,,POINT,118.002,118.002,NA,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,pg,meet,,,POINT,122.914,122.914,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,oo,meet,,,POINT,123.376,123.376,NA,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,go,meet,,,POINT,123.911,123.911,NA,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,go,sting,,,STATE,126.901,153.909,27.008,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,bo,meet,,,POINT,131.510,131.510,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,bo,meet,,,POINT,133.400,133.400,NA,,
qi_cam61_exp3_a2_8wl,2023-09-24 17:09:51,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wl,bo,sting,,,STATE,133.760,148.765,15.005,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pp,meet,,,POINT,136.161,136.161,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pp,sting,,,STATE,136.904,142.911,6.007,,
qi_cam61_exp3_a2_4n,2023-09-24 17:07:06,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,n,gb,meet,,,POINT,138.412,138.412,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,bo,meet,,,POINT,142.145,142.145,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pg,meet,,,POINT,142.508,142.508,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pg,sting,,,STATE,144.003,162.747,18.744,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,oo,meet,,,POINT,144.906,144.906,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,go,meet,,,POINT,150.900,150.900,NA,,
qi_cam61_exp3_a2_8n,2023-09-24 17:09:31,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,n,pb,meet,,,POINT,151.151,151.151,NA,,
qi_cam61_exp3_a2_4wl,2023-09-24 17:07:55,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,4,wl,gb,meet,,,POINT,151.657,151.657,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,bb,meet,,,POINT,155.755,155.755,NA,,
qi_cam61_exp3_a2_8wp,2023-09-24 17:10:13,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam61exp3after2t202301071510_20230107_150955.mp4,1442.280,25.0,8,wp,pb,meet,,,POINT,156.255,156.255,NA,,
