Observation id,Observation date,Description,Media file,Total length,FPS,number of ants,brood or not,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,meet,,,POINT,99.910,99.910,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,sting,,,STATE,100.907,105.907,5.000,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,go,meet,,,POINT,101.172,101.172,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,meet,,,POINT,101.901,101.901,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,sting,,,STATE,102.657,153.157,50.500,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,oo,meet,,,POINT,108.660,108.660,NA,,
qi_cam34_exp3_a3_4wl,2023-08-31 13:49:45,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wl,gb,meet,,,POINT,112.654,112.654,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,oo,meet,,,POINT,112.927,112.927,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,pb,meet,,,POINT,113.698,113.698,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,oo,meet,,,POINT,115.952,115.952,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,bb,meet,,,POINT,119.158,119.158,NA,,
qi_cam34_exp3_a3_4n,2023-08-31 13:49:06,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,n,oo,meet,,,POINT,120.410,120.410,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,meet,,,POINT,127.412,127.412,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,sting,,,STATE,129.909,132.909,3.000,,
qi_cam34_exp3_a3_8wl,2023-08-31 13:50:36,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wl,go,meet,,,POINT,131.590,131.590,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,pg,meet,,,POINT,132.151,132.151,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,pp,meet,,,POINT,136.914,136.914,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,meet,,,POINT,137.154,137.154,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,oo,meet,,,POINT,141.952,141.952,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,bb,meet,,,POINT,147.150,147.150,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,pg,meet,,,POINT,147.906,147.906,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,meet,,,POINT,152.167,152.167,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,oo,meet,,,POINT,156.927,156.927,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,meet,,,POINT,157.660,157.660,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,sting,,,STATE,159.157,186.151,26.994,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,oo,meet,,,POINT,161.952,161.952,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,bo,meet,,,POINT,167.654,167.654,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,pg,meet,,,POINT,169.948,169.948,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,oo,meet,,,POINT,174.924,174.924,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,pb,meet,,,POINT,175.203,175.203,NA,,
qi_cam34_exp3_a3_8wl,2023-08-31 13:50:36,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wl,bo,meet,,,POINT,176.337,176.337,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,pb,sting,,,STATE,181.201,284.695,103.494,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,meet,,,POINT,182.412,182.412,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,bo,meet,,,POINT,184.930,184.930,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,pp,meet,,,POINT,185.885,185.885,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,pp,sting,,,STATE,188.885,190.391,1.506,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,gb,meet,,,POINT,190.697,190.697,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,sting,,,STATE,191.403,198.409,7.006,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,gb,sting,,,STATE,191.443,196.692,5.249,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,oo,meet,,,POINT,192.676,192.676,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,pg,meet,,,POINT,193.203,193.203,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,pb,meet,,,POINT,194.703,194.703,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,go,meet,,,POINT,196.411,196.411,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,pp,meet,,,POINT,202.638,202.638,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,go,meet,,,POINT,205.922,205.922,NA,,
qi_cam34_exp3_a3_8wl,2023-08-31 13:50:36,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wl,bb,meet,,,POINT,210.337,210.337,NA,,
qi_cam34_exp3_a3_8wl,2023-08-31 13:50:36,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wl,bb,sting,,,STATE,211.343,314.343,103.000,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,meet,,,POINT,212.401,212.401,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,bo,meet,,,POINT,212.427,212.427,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,sting,,,STATE,213.157,219.916,6.759,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,pg,meet,,,POINT,216.458,216.458,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,pp,meet,,,POINT,218.383,218.383,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,go,meet,,,POINT,226.900,226.900,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,pb,meet,,,POINT,226.948,226.948,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,bo,meet,,,POINT,227.424,227.424,NA,,
qi_cam34_exp3_a3_4n,2023-08-31 13:49:06,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,n,go,meet,,,POINT,229.151,229.151,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,oo,meet,,,POINT,230.407,230.407,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,meet,,,POINT,232.918,232.918,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,meet,,,POINT,237.910,237.910,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,go,meet,,,POINT,238.411,238.411,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,oo,meet,,,POINT,238.427,238.427,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,sting,,,STATE,239.404,240.904,1.500,,
qi_cam34_exp3_a3_4n,2023-08-31 13:49:06,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,n,go,meet,,,POINT,241.151,241.151,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,pp,meet,,,POINT,241.909,241.909,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,oo,meet,,,POINT,243.681,243.681,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,oo,meet,,,POINT,244.939,244.939,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,gb,meet,,,POINT,246.446,246.446,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,meet,,,POINT,248.413,248.413,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,sting,,,STATE,249.916,251.413,1.497,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,pg,meet,,,POINT,252.701,252.701,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,bo,meet,,,POINT,256.173,256.173,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,meet,,,POINT,263.406,263.406,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,oo,meet,,,POINT,263.654,263.654,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,sting,,,STATE,265.412,275.415,10.003,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,go,meet,,,POINT,266.669,266.669,NA,,
qi_cam34_exp3_a3_8wl,2023-08-31 13:50:36,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wl,bo,meet,,,POINT,266.824,266.824,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,gb,meet,,,POINT,269.695,269.695,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,meet,,,POINT,270.166,270.166,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,sting,,,STATE,270.910,288.913,18.003,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,bb,meet,,,POINT,279.915,279.915,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,bo,meet,,,POINT,281.678,281.678,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,meet,,,POINT,282.415,282.415,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,pg,meet,,,POINT,285.911,285.911,NA,,
qi_cam34_exp3_a3_4n,2023-08-31 13:49:06,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,n,oo,meet,,,POINT,286.404,286.404,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,go,meet,,,POINT,291.422,291.422,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,oo,meet,,,POINT,294.952,294.952,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,gb,meet,,,POINT,296.406,296.406,NA,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,go,meet,,,POINT,297.654,297.654,NA,,
qi_cam34_exp3_a3_8n,2023-08-31 13:50:19,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,n,pb,meet,,,POINT,304.198,304.198,NA,,
qi_cam34_exp3_a3_4n,2023-08-31 13:49:06,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,n,bo,meet,,,POINT,306.654,306.654,NA,,
qi_cam34_exp3_a3_4wl,2023-08-31 13:49:45,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wl,go,meet,,,POINT,308.904,308.904,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,meet,,,POINT,309.907,309.907,NA,,
qi_cam34_exp3_a3_4wp,2023-08-31 13:50:03,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,4,wp,go,sting,,,STATE,311.413,316.663,5.250,,
qi_cam34_exp3_a3_8wp,2023-08-31 13:51:01,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam34exp3after3t202301071638_20230107_163806.mp4,1464.320,25.0,8,wp,pg,meet,,,POINT,315.714,315.714,NA,,
