Observation id,Observation date,Description,Media file,Total length,FPS,number of ants,brood or not,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pg,meet,,,POINT,49.412,49.412,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,No focal subject,intruder,,,POINT,51.912,51.912,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,pp,meet,,,POINT,55.662,55.662,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pp,meet,,,POINT,59.910,59.910,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,pp,sting,,,STATE,60.412,64.406,3.994,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,No focal subject,intruder,,,POINT,64.152,64.152,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,oo,meet,,,POINT,64.171,64.171,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pp,sting,,,STATE,64.656,67.652,2.996,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,oo,sting,,,STATE,65.162,67.925,2.763,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,bo,meet,,,POINT,65.410,65.410,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,bo,sting,,,STATE,68.658,76.410,7.752,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,oo,meet,,,POINT,70.950,70.950,NA,,
qi_cam61_exp3_a1_8wl,2023-07-19 10:48:20,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wl,No focal subject,intruder,,,POINT,71.907,71.907,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,gb,meet,,,POINT,74.160,74.160,NA,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,go,meet,,,POINT,74.663,74.663,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,gb,sting,,,STATE,76.660,127.406,50.746,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,oo,meet,,,POINT,77.661,77.661,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,oo,sting,,,STATE,78.414,80.925,2.511,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pp,meet,,,POINT,82.660,82.660,NA,,
qi_cam61_exp3_a1_4wl,2023-07-19 10:46:31,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wl,No focal subject,intruder,,,POINT,82.907,82.907,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pg,meet,,,POINT,84.152,84.152,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,bo,meet,,,POINT,85.638,85.638,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,gb,meet,,,POINT,86.653,86.653,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pg,sting,,,STATE,89.654,92.658,3.004,,
qi_cam61_exp3_a1_4wl,2023-07-19 10:46:31,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wl,bo,meet,,,POINT,90.550,90.550,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,go,meet,,,POINT,93.378,93.378,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,go,sting,,,STATE,93.878,95.878,2.000,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,bo,meet,,,POINT,94.014,94.014,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,oo,meet,,,POINT,97.203,97.203,NA,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,gb,meet,,,POINT,98.158,98.158,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,oo,sting,,,STATE,98.700,105.695,6.995,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,bo,meet,,,POINT,100.162,100.162,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,pg,meet,,,POINT,100.408,100.408,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,go,meet,,,POINT,100.632,100.632,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,bo,sting,,,STATE,100.913,108.661,7.748,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,oo,meet,,,POINT,101.520,101.520,NA,,
qi_cam61_exp3_a1_4wl,2023-07-19 10:46:31,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wl,go,meet,,,POINT,104.152,104.152,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,bb,meet,,,POINT,104.654,104.654,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pg,meet,,,POINT,105.152,105.152,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,pb,meet,,,POINT,106.154,106.154,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pg,sting,,,STATE,106.404,107.902,1.498,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,gb,sting,,,STATE,106.658,111.658,5.000,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,gb,meet,,,POINT,107.159,107.159,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,gb,sting,,,STATE,107.901,113.651,5.750,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,go,meet,,,POINT,108.660,108.660,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,go,meet,,,POINT,109.370,109.370,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,go,sting,,,STATE,109.878,112.378,2.500,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pp,meet,,,POINT,110.652,110.652,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,gb,meet,,,POINT,111.640,111.640,NA,,
qi_cam61_exp3_a1_4wl,2023-07-19 10:46:31,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wl,bo,meet,,,POINT,111.802,111.802,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,oo,meet,,,POINT,113.168,113.168,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,oo,sting,,,STATE,113.925,132.673,18.748,,
qi_cam61_exp3_a1_4wl,2023-07-19 10:46:31,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wl,bo,sting,,,STATE,114.052,158.808,44.756,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,bo,meet,,,POINT,114.177,114.177,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,bo,meet,,,POINT,114.875,114.875,NA,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,bo,meet,,,POINT,115.023,115.023,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,pp,meet,,,POINT,115.656,115.656,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,pp,sting,,,STATE,116.158,271.400,155.242,,
qi_cam61_exp3_a1_4wl,2023-07-19 10:46:31,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wl,go,sting,,,STATE,118.158,154.906,36.748,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,oo,meet,,,POINT,118.450,118.450,NA,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,gb,meet,,,POINT,119.660,119.660,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,go,meet,,,POINT,121.872,121.872,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,go,sting,,,STATE,122.872,124.626,1.754,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pp,meet,,,POINT,123.154,123.154,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,pg,meet,,,POINT,123.658,123.658,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,oo,meet,,,POINT,128.945,128.945,NA,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,oo,meet,,,POINT,131.763,131.763,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,bo,meet,,,POINT,132.162,132.162,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,go,meet,,,POINT,132.626,132.626,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pb,meet,,,POINT,132.638,132.638,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,go,sting,,,STATE,133.128,138.880,5.752,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,bo,sting,,,STATE,133.408,178.412,45.004,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,oo,meet,,,POINT,136.174,136.174,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,gb,meet,,,POINT,137.653,137.653,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,bo,meet,,,POINT,137.670,137.670,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,oo,sting,,,STATE,137.922,147.673,9.751,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,oo,meet,,,POINT,140.453,140.453,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,bo,sting,,,STATE,140.913,144.171,3.258,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,pg,meet,,,POINT,142.660,142.660,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,go,meet,,,POINT,145.628,145.628,NA,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,gb,meet,,,POINT,146.900,146.900,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,pb,meet,,,POINT,147.402,147.402,NA,,
qi_cam61_exp3_a1_4wl,2023-07-19 10:46:31,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wl,oo,meet,,,POINT,147.802,147.802,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,gb,meet,,,POINT,147.880,147.880,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,pg,sting,,,STATE,148.660,153.658,4.998,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pg,meet,,,POINT,150.658,150.658,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,bo,meet,,,POINT,150.885,150.885,NA,,
qi_cam61_exp3_a1_8wl,2023-07-19 10:48:20,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wl,go,meet,,,POINT,151.902,151.902,NA,,
qi_cam61_exp3_a1_8wl,2023-07-19 10:48:20,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wl,go,sting,,,STATE,152.404,209.412,57.008,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,gb,meet,,,POINT,152.658,152.658,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,oo,meet,,,POINT,153.660,153.660,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,go,meet,,,POINT,155.874,155.874,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pg,meet,,,POINT,155.924,155.924,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,go,sting,,,STATE,156.374,168.876,12.502,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,oo,meet,,,POINT,156.670,156.670,NA,,
qi_cam61_exp3_a1_4n,2023-07-19 10:46:00,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,n,go,meet,,,POINT,157.161,157.161,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,oo,sting,,,STATE,159.177,161.925,2.748,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,bo,meet,,,POINT,161.378,161.378,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,go,meet,,,POINT,161.634,161.634,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,bo,meet,,,POINT,162.664,162.664,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,bo,sting,,,STATE,163.638,192.133,28.495,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,bo,sting,,,STATE,165.177,225.919,60.742,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,bb,meet,,,POINT,168.883,168.883,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,bb,sting,,,STATE,170.631,192.132,21.501,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pp,meet,,,POINT,171.154,171.154,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pp,sting,,,STATE,171.906,177.654,5.748,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,go,meet,,,POINT,172.378,172.378,NA,,
qi_cam61_exp3_a1_4wl,2023-07-19 10:46:31,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wl,bo,meet,,,POINT,172.554,172.554,NA,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,oo,sting,,,STATE,172.906,256.660,83.754,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,go,sting,,,STATE,173.630,186.884,13.254,,
qi_cam61_exp3_a1_4wl,2023-07-19 10:46:31,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wl,bo,sting,,,STATE,174.052,186.050,11.998,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,pg,meet,,,POINT,180.660,180.660,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,go,meet,,,POINT,182.880,182.880,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,go,sting,,,STATE,183.624,185.874,2.250,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,oo,meet,,,POINT,185.450,185.450,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,oo,meet,,,POINT,189.177,189.177,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,oo,sting,,,STATE,190.159,231.673,41.514,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pp,meet,,,POINT,191.906,191.906,NA,,
qi_cam61_exp3_a1_8wp,2023-07-19 10:48:40,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wp,pp,sting,,,STATE,193.160,208.408,15.248,,
qi_cam61_exp3_a1_8n,2023-07-19 10:48:02,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,n,pg,meet,,,POINT,193.410,193.410,NA,,
qi_cam61_exp3_a1_4wp,2023-07-19 10:46:52,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,4,wp,oo,meet,,,POINT,197.453,197.453,NA,,
qi_cam61_exp3_a1_8wl,2023-07-19 10:48:20,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wl,pb,meet,,,POINT,199.404,199.404,NA,,
qi_cam61_exp3_a1_8wl,2023-07-19 10:48:20,,D:/desktop/qicam61exp3after1t202301071240_20230107_134112.mp4,1418.000,25.0,8,wl,pb,sting,,,STATE,200.406,306.654,106.248,,
