Observation id,Observation date,Description,Media file,Total length,FPS,number of ants,brood or not,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,bo,meet,,,POINT,53.905,53.905,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,No focal subject,intruder,,,POINT,54.401,54.401,NA,,
qi_cam29_exp3_a3_4n,2023-08-24 16:38:54,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,n,gb,meet,,,POINT,55.910,55.910,NA,,
qi_cam29_exp3_a3_4wp,2023-08-24 16:40:14,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wp,oo,meet,,,POINT,57.174,57.174,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,bo,sting,,,STATE,57.661,72.901,15.240,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,go,meet,,,POINT,63.166,63.166,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,bo,meet,,,POINT,69.918,69.918,NA,,
qi_cam29_exp3_a3_4wl,2023-08-24 16:40:36,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wl,bb,meet,,,POINT,73.153,73.153,NA,,
qi_cam29_exp3_a3_4wp,2023-08-24 16:40:14,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wp,go,meet,,,POINT,75.183,75.183,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,bb,meet,,,POINT,77.905,77.905,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pb,meet,,,POINT,83.152,83.152,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,pb,meet,,,POINT,83.265,83.265,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,pb,sting,,,STATE,84.015,94.515,10.500,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,pg,meet,,,POINT,84.140,84.140,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pb,sting,,,STATE,84.659,104.154,19.495,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,bo,meet,,,POINT,84.922,84.922,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,pb,meet,,,POINT,86.166,86.166,NA,,
qi_cam29_exp3_a3_4n,2023-08-24 16:38:54,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,n,gb,meet,,,POINT,91.663,91.663,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,bb,meet,,,POINT,93.412,93.412,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pg,meet,,,POINT,93.910,93.910,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,pg,meet,,,POINT,97.013,97.013,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,gb,meet,,,POINT,97.418,97.418,NA,,
qi_cam29_exp3_a3_4n,2023-08-24 16:38:54,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,n,gb,meet,,,POINT,100.661,100.661,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,pp,meet,,,POINT,104.662,104.662,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,go,meet,,,POINT,104.905,104.905,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pp,meet,,,POINT,107.657,107.657,NA,,
qi_cam29_exp3_a3_4wp,2023-08-24 16:40:14,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wp,gb,meet,,,POINT,108.158,108.158,NA,,
qi_cam29_exp3_a3_4wp,2023-08-24 16:40:14,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wp,oo,meet,,,POINT,112.683,112.683,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,pg,meet,,,POINT,113.134,113.134,NA,,
qi_cam29_exp3_a3_4wl,2023-08-24 16:40:36,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wl,go,meet,,,POINT,117.910,117.910,NA,,
qi_cam29_exp3_a3_4wp,2023-08-24 16:40:14,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wp,go,meet,,,POINT,117.924,117.924,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pb,meet,,,POINT,120.656,120.656,NA,,
qi_cam29_exp3_a3_4n,2023-08-24 16:38:54,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,n,oo,meet,,,POINT,123.196,123.196,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,pg,meet,,,POINT,123.265,123.265,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,bo,meet,,,POINT,124.920,124.920,NA,,
qi_cam29_exp3_a3_4wl,2023-08-24 16:40:36,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wl,go,meet,,,POINT,126.153,126.153,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,bo,sting,,,STATE,126.166,128.918,2.752,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pb,sting,,,STATE,130.403,148.401,17.998,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,go,meet,,,POINT,131.412,131.412,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,pb,meet,,,POINT,131.918,131.918,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pp,meet,,,POINT,132.661,132.661,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,pb,meet,,,POINT,137.258,137.258,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,go,meet,,,POINT,137.420,137.420,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,pp,meet,,,POINT,137.910,137.910,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,bo,meet,,,POINT,138.761,138.761,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,go,sting,,,STATE,142.668,151.918,9.250,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,oo,meet,,,POINT,143.661,143.661,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,oo,sting,,,STATE,144.401,150.401,6.000,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,go,meet,,,POINT,147.267,147.267,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,go,sting,,,STATE,149.508,159.263,9.755,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,bo,meet,,,POINT,149.912,149.912,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,pb,meet,,,POINT,151.511,151.511,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pg,meet,,,POINT,154.654,154.654,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,pp,meet,,,POINT,155.156,155.156,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,go,meet,,,POINT,156.168,156.168,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,oo,meet,,,POINT,157.519,157.519,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,go,sting,,,STATE,159.416,176.918,17.502,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pb,meet,,,POINT,161.152,161.152,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pb,sting,,,STATE,164.152,175.403,11.251,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,bo,meet,,,POINT,169.905,169.905,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,bo,sting,,,STATE,172.154,184.912,12.758,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,gb,meet,,,POINT,172.916,172.916,NA,,
qi_cam29_exp3_a3_4wl,2023-08-24 16:40:36,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wl,go,meet,,,POINT,175.653,175.653,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pp,meet,,,POINT,175.661,175.661,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pp,sting,,,STATE,180.151,229.909,49.758,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pb,meet,,,POINT,182.912,182.912,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,bb,meet,,,POINT,189.666,189.666,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pb,sting,,,STATE,192.661,197.910,5.249,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,go,meet,,,POINT,195.159,195.159,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,gb,meet,,,POINT,195.515,195.515,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,gb,sting,,,STATE,196.265,204.511,8.246,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,pb,meet,,,POINT,207.769,207.769,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,gb,meet,,,POINT,209.420,209.420,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pb,meet,,,POINT,209.905,209.905,NA,,
qi_cam29_exp3_a3_4wp,2023-08-24 16:40:14,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wp,go,meet,,,POINT,212.185,212.185,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,pg,meet,,,POINT,213.019,213.019,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,oo,meet,,,POINT,214.519,214.519,NA,,
qi_cam29_exp3_a3_4wp,2023-08-24 16:40:14,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wp,oo,meet,,,POINT,218.933,218.933,NA,,
qi_cam29_exp3_a3_4wl,2023-08-24 16:40:36,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wl,go,meet,,,POINT,222.912,222.912,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,gb,meet,,,POINT,226.263,226.263,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,pp,meet,,,POINT,227.653,227.653,NA,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,pg,meet,,,POINT,227.903,227.903,NA,,
qi_cam29_exp3_a3_4n,2023-08-24 16:38:54,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,n,oo,meet,,,POINT,228.462,228.462,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,go,meet,,,POINT,230.418,230.418,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,pp,meet,,,POINT,232.908,232.908,NA,,
qi_cam29_exp3_a3_8wl,2023-08-24 16:41:37,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wl,pp,sting,,,STATE,233.650,244.654,11.004,,
qi_cam29_exp3_a3_8n,2023-08-24 16:40:59,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,n,bo,meet,,,POINT,233.659,233.659,NA,,
qi_cam29_exp3_a3_4wp,2023-08-24 16:40:14,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wp,oo,meet,,,POINT,233.926,233.926,NA,,
qi_cam29_exp3_a3_4wp,2023-08-24 16:40:14,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,4,wp,oo,sting,,,STATE,234.683,236.931,2.248,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,go,meet,,,POINT,235.761,235.761,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,bo,meet,,,POINT,244.513,244.513,NA,,
qi_cam29_exp3_a3_8wp,2023-08-24 16:41:17,,D:/desktop/Qi_DenfenseBeh/BorisData/exp3_a2a3/qicam29exp3after3t202301071647_20230107_164706.mp4,1545.680,25.0,8,wp,pb,meet,,,POINT,245.508,245.508,NA,,
