Observation id,Observation date,Description,Media file,Total length,FPS,number of ants,brood or not,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pg,sting,,,STATE,73.659,74.410,0.751,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,oo,meet,,,POINT,74.908,74.908,NA,,
qi_cam42_exp3_a1_4wp,2023-03-01 11:29:49,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wp,pb,meet,,,POINT,75.910,75.910,NA,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pg,meet,,,POINT,76.664,76.664,NA,,
qi_cam42_exp3_a1_8wp,2023-03-01 11:32:03,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wp,No focal subject,intruder,,,POINT,77.411,77.411,NA,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pg,sting,,,STATE,78.359,80.358,1.999,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pp,meet,,,POINT,78.406,78.406,NA,,
qi_cam42_exp3_a1_4wp,2023-03-01 11:29:49,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wp,pp,meet,,,POINT,78.909,78.909,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,pg,meet,,,POINT,79.153,79.153,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,pb,meet,,,POINT,79.410,79.410,NA,,
qi_cam42_exp3_a1_4wp,2023-03-01 11:29:49,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wp,pp,sting,,,STATE,80.411,83.651,3.240,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,bb,meet,,,POINT,80.653,80.653,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,gb,meet,,,POINT,80.901,80.901,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,pp,meet,,,POINT,80.906,80.906,NA,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,oo,sting,,,STATE,81.658,83.154,1.496,,
qi_cam42_exp3_a1_4wp,2023-03-01 11:29:49,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wp,pb,meet,,,POINT,82.156,82.156,NA,,
qi_cam42_exp3_a1_4wp,2023-03-01 11:29:49,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wp,pg,meet,,,POINT,82.654,82.654,NA,,
qi_cam42_exp3_a1_4n,2023-03-01 11:27:50,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,n,pp,meet,,,POINT,82.657,82.657,NA,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,bb,sting,,,STATE,82.905,86.655,3.750,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,pp,meet,,,POINT,83.402,83.402,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,bo,meet,,,POINT,83.912,83.912,NA,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,gb,meet,,,POINT,84.905,84.905,NA,,
qi_cam42_exp3_a1_4wp,2023-03-01 11:29:49,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wp,pg,sting,,,STATE,85.406,90.906,5.500,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pg,meet,,,POINT,85.857,85.857,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,bb,meet,,,POINT,87.162,87.162,NA,,
qi_cam42_exp3_a1_8wp,2023-03-01 11:32:03,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wp,pp,meet,,,POINT,87.400,87.400,NA,,
qi_cam42_exp3_a1_8wp,2023-03-01 11:32:03,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wp,bb,meet,,,POINT,87.402,87.402,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,bb,sting,,,STATE,87.905,142.655,54.750,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,gb,sting,,,STATE,87.905,90.905,3.000,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,pb,meet,,,POINT,88.151,88.151,NA,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,bo,meet,,,POINT,88.401,88.401,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,pg,meet,,,POINT,89.660,89.660,NA,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pg,sting,,,STATE,89.865,93.115,3.250,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,go,meet,,,POINT,90.403,90.403,NA,,
qi_cam42_exp3_a1_4n,2023-03-01 11:27:50,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,n,pp,meet,,,POINT,91.657,91.657,NA,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,pg,meet,,,POINT,92.151,92.151,NA,,
qi_cam42_exp3_a1_4wp,2023-03-01 11:29:49,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wp,pb,meet,,,POINT,92.406,92.406,NA,,
qi_cam42_exp3_a1_4wp,2023-03-01 11:29:49,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wp,pb,sting,,,STATE,92.406,116.908,24.502,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pp,meet,,,POINT,92.662,92.662,NA,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,bo,sting,,,STATE,92.902,102.653,9.751,,
qi_cam42_exp3_a1_4wp,2023-03-01 11:29:49,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wp,pg,meet,,,POINT,93.400,93.400,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,pg,sting,,,STATE,93.403,118.158,24.755,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pb,meet,,,POINT,93.404,93.404,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,gb,meet,,,POINT,93.658,93.658,NA,,
qi_cam42_exp3_a1_8wp,2023-03-01 11:32:03,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wp,pg,meet,,,POINT,94.403,94.403,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,gb,sting,,,STATE,95.158,105.653,10.495,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,pp,meet,,,POINT,96.404,96.404,NA,,
qi_cam42_exp3_a1_8wp,2023-03-01 11:32:03,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wp,oo,meet,,,POINT,96.405,96.405,NA,,
qi_cam42_exp3_a1_8wp,2023-03-01 11:32:03,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wp,pb,meet,,,POINT,97.655,97.655,NA,,
qi_cam42_exp3_a1_8wp,2023-03-01 11:32:03,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wp,oo,sting,,,STATE,98.411,112.901,14.490,,
qi_cam42_exp3_a1_4n,2023-03-01 11:27:50,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,n,pp,meet,,,POINT,98.412,98.412,NA,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pg,meet,,,POINT,100.111,100.111,NA,,
qi_cam42_exp3_a1_4n,2023-03-01 11:27:50,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,n,pg,meet,,,POINT,101.155,101.155,NA,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pg,sting,,,STATE,102.107,108.611,6.504,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pb,meet,,,POINT,102.406,102.406,NA,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,go,meet,,,POINT,107.655,107.655,NA,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,oo,meet,,,POINT,107.908,107.908,NA,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pp,meet,,,POINT,107.910,107.910,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,pb,meet,,,POINT,107.912,107.912,NA,,
qi_cam42_exp3_a1_4n,2023-03-01 11:27:50,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,n,pp,meet,,,POINT,108.165,108.165,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,oo,meet,,,POINT,108.910,108.910,NA,,
qi_cam42_exp3_a1_8wp,2023-03-01 11:32:03,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wp,bb,meet,,,POINT,112.156,112.156,NA,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pg,meet,,,POINT,113.861,113.861,NA,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pg,sting,,,STATE,114.863,133.361,18.498,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pp,meet,,,POINT,114.906,114.906,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,bo,meet,,,POINT,114.910,114.910,NA,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,gb,meet,,,POINT,116.154,116.154,NA,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,gb,meet,,,POINT,116.903,116.903,NA,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,gb,sting,,,STATE,116.905,119.902,2.997,,
qi_cam42_exp3_a1_8n,2023-03-01 11:31:24,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,n,pp,meet,,,POINT,116.912,116.912,NA,,
qi_cam42_exp3_a1_4wl,2023-03-01 11:28:35,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,4,wl,pp,sting,,,STATE,117.160,117.906,0.746,,
qi_cam42_exp3_a1_8wl,2023-03-01 11:31:43,,D:/desktop/Qi_DenfenseBeh/cam42/qicam42exp3after1t202301071344_20230107_134502.mp4,1427.200,25.0,8,wl,bo,meet,,,POINT,117.653,117.653,NA,,
